solv_ratio_1,solv_ratio_2,solv_ratio_3,solv_ratio_4,mol_wt_solv_1,mol_wt_solv_2,mol_wt_solv_3,mol_wt_solv_4,mol_wt_salt,conc_salt,temperature
0.5,0.5,0,0,90.06807956,86.03677943,0,0,195.9280204,0.0444,25
0.5,0.5,0,0,90.06807956,86.03677943,0,0,195.9280204,0.0578,25
0.5,0.5,0,0,90.06807956,86.03677943,0,0,195.9280204,0.0766,25
0.5,0.5,0,0,90.06807956,86.03677943,0,0,195.9280204,0.2062,25
0.5,0.5,0,0,90.06807956,86.03677943,0,0,195.9280204,0.401,25
0.5,0.5,0,0,90.06807956,86.03677943,0,0,195.9280204,0.5782,25
0.5,0.5,0,0,90.06807956,86.03677943,0,0,195.9280204,0.0001,25
0.5,0.5,0,0,90.06807956,86.03677943,0,0,195.9280204,0.0004,25
0.5,0.5,0,0,90.06807956,86.03677943,0,0,195.9280204,0.0004,25
0.5,0.5,0,0,90.06807956,86.03677943,0,0,195.9280204,0.0005,25
0.5,0.5,0,0,90.06807956,86.03677943,0,0,195.9280204,0.001,25
0.5,0.5,0,0,90.06807956,86.03677943,0,0,195.9280204,0.0012,25
0.5,0.5,0,0,90.06807956,86.03677943,0,0,195.9280204,0.0015,25
0.5,0.5,0,0,90.06807956,86.03677943,0,0,195.9280204,0.0019,25
0.5,0.5,0,0,90.06807956,86.03677943,0,0,195.9280204,0.0022,25
0.5,0.5,0,0,90.06807956,86.03677943,0,0,195.9280204,0.0025,25
0.5,0.5,0,0,90.06807956,86.03677943,0,0,195.9280204,0.0028,25
0.5,0.5,0,0,90.06807956,86.03677943,0,0,195.9280204,0.003,25
0.5,0.5,0,0,90.06807956,86.03677943,0,0,195.9280204,0.0035,25
0.5,0.5,0,0,90.06807956,86.03677943,0,0,195.9280204,0.0056,25
0.5,0.5,0,0,90.06807956,86.03677943,0,0,195.9280204,0.0101,25
0.5,0.5,0,0,90.06807956,86.03677943,0,0,195.9280204,0.0159,25
0.5,0.5,0,0,90.06807956,86.03677943,0,0,195.9280204,0.0192,25
0.5,0.5,0,0,90.06807956,86.03677943,0,0,195.9280204,0.0294,25
0.5,0.5,0,0,90.06807956,86.03677943,0,0,195.9280204,0.038,25
0.5,0.5,0,0,90.06807956,86.03677943,0,0,195.9280204,0.0537,25
0.5,0.5,0,0,90.06807956,86.03677943,0,0,195.9280204,0.0692,25
0.5,0.5,0,0,90.06807956,86.03677943,0,0,195.9280204,0.8455,25
0.5,0.5,0,0,90.06807956,86.03677943,0,0,195.9280204,1.005,25
0.5,0.5,0,0,90.06807956,86.03677943,0,0,195.9280204,1.201,25
1,0,0,0,222.1467238,0,0,0,193.9846269,1.13,28.17944
1,0,0,0,222.1467238,0,0,0,193.9846269,1.13,50.15277
1,0,0,0,222.1467238,0,0,0,193.9846269,1.13,66.65664
1,0,0,0,222.1467238,0,0,0,193.9846269,1.13,68.44412
1,0,0,0,222.1467238,0,0,0,193.9846269,1.13,81.57752
0.27,0.63,0.1,0,88.01604399,104.0473441,90.06807956,0,151.9801855,1,25
0.24,0.56,0.2,0,88.01604399,104.0473441,90.06807956,0,151.9801855,1,25
0.24,0.56,0.2,0,88.01604399,104.0473441,90.06807956,0,151.9801855,1,20
0.21,0.49,0.3,0,88.01604399,104.0473441,90.06807956,0,151.9801855,1,25
0.18,0.42,0.4,0,88.01604399,104.0473441,90.06807956,0,151.9801855,1,25
0.15,0.35,0.5,0,88.01604399,104.0473441,90.06807956,0,151.9801855,1,25
1,0,0,0,88.01604399,0,0,0,151.9801855,1,25
1,0,0,0,88.01604399,0,0,0,151.9801855,1,-20
1,0,0,0,88.01604399,0,0,0,151.9801855,1,50
0.075,0.175,0.75,0,88.01604399,104.0473441,90.06807956,0,151.9801855,1,25
0.0285,0.0665,0.905,0,88.01604399,104.0473441,90.06807956,0,151.9801855,1,25
0.27,0.63,0.1,0,88.01604399,104.0473441,134.0942943,0,151.9801855,1,25
0.24,0.56,0.2,0,88.01604399,104.0473441,134.0942943,0,151.9801855,1,25
0.24,0.56,0.2,0,88.01604399,104.0473441,134.0942943,0,151.9801855,1,20
0.21,0.49,0.3,0,88.01604399,104.0473441,134.0942943,0,151.9801855,1,25
0.21,0.49,0.3,0,88.01604399,104.0473441,134.0942943,0,151.9801855,1,-20
0.21,0.49,0.3,0,88.01604399,104.0473441,134.0942943,0,151.9801855,1,50
0.18,0.42,0.4,0,88.01604399,104.0473441,134.0942943,0,151.9801855,1,25
0.15,0.35,0.5,0,88.01604399,104.0473441,134.0942943,0,151.9801855,1,25
1,0,0,0,88.01604399,0,0,0,151.9801855,1,25
0.075,0.175,0.75,0,88.01604399,104.0473441,134.0942943,0,151.9801855,1,25
1,0,0,0,88.01604399,0,0,0,151.9801855,1,25
0.3,0.7,0,0,88.01604399,104.0473441,0,0,151.9801855,1,25
0.27,0.63,0.1,0,88.01604399,104.0473441,178.1205091,0,151.9801855,1,25
0.24,0.56,0.2,0,88.01604399,104.0473441,178.1205091,0,151.9801855,1,25
0.24,0.56,0.2,0,88.01604399,104.0473441,178.1205091,0,151.9801855,1,-20
0.24,0.56,0.2,0,88.01604399,104.0473441,178.1205091,0,151.9801855,1,50
0.24,0.56,0.2,0,88.01604399,104.0473441,178.1205091,0,151.9801855,1,20
0.21,0.49,0.3,0,88.01604399,104.0473441,178.1205091,0,151.9801855,1,25
0.18,0.42,0.4,0,88.01604399,104.0473441,178.1205091,0,151.9801855,1,25
0.15,0.35,0.5,0,88.01604399,104.0473441,178.1205091,0,151.9801855,1,25
1,0,0,0,88.01604399,0,0,0,151.9801855,1,25
0.075,0.175,0.75,0,88.01604399,104.0473441,178.1205091,0,151.9801855,1,25
1,0,0,0,88.01604399,0,0,0,151.9801855,1,25
0.27,0.63,0.1,0,88.01604399,104.0473441,222.1467238,0,151.9801855,1,25
0.24,0.56,0.2,0,88.01604399,104.0473441,222.1467238,0,151.9801855,1,25
0.24,0.56,0.2,0,88.01604399,104.0473441,222.1467238,0,151.9801855,1,-20
0.24,0.56,0.2,0,88.01604399,104.0473441,222.1467238,0,151.9801855,1,50
0.24,0.56,0.2,0,88.01604399,104.0473441,222.1467238,0,151.9801855,1,20
0.21,0.49,0.3,0,88.01604399,104.0473441,222.1467238,0,151.9801855,1,25
0.18,0.42,0.4,0,88.01604399,104.0473441,222.1467238,0,151.9801855,1,25
0.15,0.35,0.5,0,88.01604399,104.0473441,222.1467238,0,151.9801855,1,25
1,0,0,0,88.01604399,0,0,0,151.9801855,1,25
0.075,0.175,0.75,0,88.01604399,104.0473441,222.1467238,0,151.9801855,1,25
1,0,0,0,88.01604399,0,0,0,151.9801855,1,25
0.8,0.2,0,0,88.01604399,104.0473441,0,0,151.9801855,1,-10
0.8,0.2,0,0,88.01604399,104.0473441,0,0,151.9801855,1,20
0.8,0.2,0,0,88.01604399,104.0473441,0,0,151.9801855,1,50
0.5,0.5,0,0,88.01604399,104.0473441,0,0,151.9801855,1,-10
0.5,0.5,0,0,88.01604399,104.0473441,0,0,151.9801855,1,20
0.5,0.5,0,0,88.01604399,104.0473441,0,0,151.9801855,1,50
0.4,0.6,0,0,88.01604399,104.0473441,0,0,151.9801855,1,-10
0.4,0.6,0,0,88.01604399,104.0473441,0,0,151.9801855,1,20
0.4,0.6,0,0,88.01604399,104.0473441,0,0,151.9801855,1,50
0.3,0.7,0,0,88.01604399,104.0473441,0,0,151.9801855,1,-10
0.3,0.7,0,0,88.01604399,104.0473441,0,0,151.9801855,1,20
0.3,0.7,0,0,88.01604399,104.0473441,0,0,151.9801855,1,50
1,0,0,0,88.01604399,0,0,0,151.9801855,1,-10
1,0,0,0,88.01604399,0,0,0,151.9801855,1,20
1,0,0,0,88.01604399,0,0,0,151.9801855,1,50
1,0,0,0,88.01604399,0,0,0,151.9801855,1,-20.149
1,0,0,0,88.01604399,0,0,0,151.9801855,1,-9.851
1,0,0,0,88.01604399,0,0,0,151.9801855,1,-0.299
1,0,0,0,88.01604399,0,0,0,151.9801855,1,10
1,0,0,0,88.01604399,0,0,0,151.9801855,1,30.299
0.21,0.49,0.3,0,88.01604399,104.0473441,134.0942943,0,151.9801855,1,-20.448
0.21,0.49,0.3,0,88.01604399,104.0473441,134.0942943,0,151.9801855,1,-10.149
0.21,0.49,0.3,0,88.01604399,104.0473441,134.0942943,0,151.9801855,1,-0.149
0.21,0.49,0.3,0,88.01604399,104.0473441,134.0942943,0,151.9801855,1,9.851
0.21,0.49,0.3,0,88.01604399,104.0473441,134.0942943,0,151.9801855,1,19.552
0.24,0.56,0.2,0,88.01604399,104.0473441,178.1205091,0,151.9801855,1,-20.448
0.24,0.56,0.2,0,88.01604399,104.0473441,178.1205091,0,151.9801855,1,-10.149
0.24,0.56,0.2,0,88.01604399,104.0473441,178.1205091,0,151.9801855,1,-0.149
0.24,0.56,0.2,0,88.01604399,104.0473441,178.1205091,0,151.9801855,1,9.851
0.24,0.56,0.2,0,88.01604399,104.0473441,178.1205091,0,151.9801855,1,19.552
0.24,0.56,0.2,0,88.01604399,104.0473441,222.1467238,0,151.9801855,1,-19.851
0.24,0.56,0.2,0,88.01604399,104.0473441,222.1467238,0,151.9801855,1,-10.149
0.24,0.56,0.2,0,88.01604399,104.0473441,222.1467238,0,151.9801855,1,0
0.24,0.56,0.2,0,88.01604399,104.0473441,222.1467238,0,151.9801855,1,10.149
0.24,0.56,0.2,0,88.01604399,104.0473441,222.1467238,0,151.9801855,1,19.851
0.3,0.7,0,0,88.01604399,104.0473441,0,0,151.9801855,1,-0.299
0.3,0.7,0,0,88.01604399,104.0473441,0,0,151.9801855,1,20.149
0.3,0.7,0,0,88.01604399,104.0473441,0,0,151.9801855,1,30.149
0.3,0.7,0,0,88.01604399,104.0473441,0,0,151.9801855,1,50.149
0.25,0.25,0.5,0,88.01604399,102.0316941,86.03677943,0,94.01892283,1,-20.299
0.25,0.25,0.5,0,88.01604399,102.0316941,86.03677943,0,94.01892283,1,-0.448
0.25,0.25,0.5,0,88.01604399,102.0316941,86.03677943,0,94.01892283,1,25.075
0.25,0.25,0.5,0,88.01604399,102.0316941,86.03677943,0,94.01892283,1,30.149
0.25,0.25,0.5,0,88.01604399,102.0316941,86.03677943,0,94.01892283,1,50
0.3,0.7,0,0,88.01604399,104.0473441,0,0,151.9801855,1,60
0.3,0.7,0,0,88.01604399,104.0473441,0,0,151.9801855,1,50
0.3,0.7,0,0,88.01604399,104.0473441,0,0,151.9801855,1,40
0.3,0.7,0,0,88.01604399,104.0473441,0,0,151.9801855,1,30
0.3,0.7,0,0,88.01604399,104.0473441,0,0,151.9801855,1,20
0.27,0.63,0.1,0,88.01604399,104.0473441,134.0942943,0,151.9801855,1,60
0.27,0.63,0.1,0,88.01604399,104.0473441,134.0942943,0,151.9801855,1,50
0.27,0.63,0.1,0,88.01604399,104.0473441,134.0942943,0,151.9801855,1,40
0.27,0.63,0.1,0,88.01604399,104.0473441,134.0942943,0,151.9801855,1,30
0.27,0.63,0.1,0,88.01604399,104.0473441,134.0942943,0,151.9801855,1,20
0.24,0.56,0.2,0,88.01604399,104.0473441,134.0942943,0,151.9801855,1,60
0.24,0.56,0.2,0,88.01604399,104.0473441,134.0942943,0,151.9801855,1,50
0.24,0.56,0.2,0,88.01604399,104.0473441,134.0942943,0,151.9801855,1,40
0.24,0.56,0.2,0,88.01604399,104.0473441,134.0942943,0,151.9801855,1,30
0.24,0.56,0.2,0,88.01604399,104.0473441,134.0942943,0,151.9801855,1,20
0.21,0.49,0.3,0,88.01604399,104.0473441,134.0942943,0,151.9801855,1,20
0.21,0.49,0.3,0,88.01604399,104.0473441,134.0942943,0,151.9801855,1,10
0.21,0.49,0.3,0,88.01604399,104.0473441,134.0942943,0,151.9801855,1,0
0.21,0.49,0.3,0,88.01604399,104.0473441,134.0942943,0,151.9801855,1,-10
0.21,0.49,0.3,0,88.01604399,104.0473441,134.0942943,0,151.9801855,1,-20
0.18,0.42,0.4,0,88.01604399,104.0473441,134.0942943,0,151.9801855,1,60
0.18,0.42,0.4,0,88.01604399,104.0473441,134.0942943,0,151.9801855,1,50
0.18,0.42,0.4,0,88.01604399,104.0473441,134.0942943,0,151.9801855,1,40
0.18,0.42,0.4,0,88.01604399,104.0473441,134.0942943,0,151.9801855,1,30
0.18,0.42,0.4,0,88.01604399,104.0473441,134.0942943,0,151.9801855,1,20
0.15,0.35,0.5,0,88.01604399,104.0473441,134.0942943,0,151.9801855,1,60
0.15,0.35,0.5,0,88.01604399,104.0473441,134.0942943,0,151.9801855,1,50
0.15,0.35,0.5,0,88.01604399,104.0473441,134.0942943,0,151.9801855,1,40
0.15,0.35,0.5,0,88.01604399,104.0473441,134.0942943,0,151.9801855,1,30
0.15,0.35,0.5,0,88.01604399,104.0473441,134.0942943,0,151.9801855,1,20
1,0,0,0,90.06807956,0,0,0,193.9846269,1,-71
1,0,0,0,90.06807956,0,0,0,193.9846269,1,-65
1,0,0,0,90.06807956,0,0,0,193.9846269,1,-60
1,0,0,0,90.06807956,0,0,0,193.9846269,1,-55
1,0,0,0,90.06807956,0,0,0,193.9846269,1,-50
0.8,0.2,0,0,250.0040187,104.0473441,0,0,286.9332984,0.14,25
0.8,0.2,0,0,250.0040187,104.0473441,0,0,286.9332984,0.28,25
0.8,0.2,0,0,250.0040187,104.0473441,0,0,286.9332984,0.4,25
0.8,0.2,0,0,250.0040187,104.0473441,0,0,286.9332984,0.54,25
0.8,0.2,0,0,250.0040187,104.0473441,0,0,286.9332984,0.67,25
0.8,0.2,0,0,250.0040187,104.0473441,0,0,286.9332984,0.81,25
0.8,0.2,0,0,250.0040187,104.0473441,0,0,286.9332984,0.94,25
0.8,0.2,0,0,250.0040187,104.0473441,0,0,286.9332984,1.08,25
0.8,0.2,0,0,250.0040187,104.0473441,0,0,286.9332984,1.21,25
0.8,0.2,0,0,250.0040187,104.0473441,0,0,286.9332984,1.35,25
0.8,0.2,0,0,250.0040187,104.0473441,0,0,386.9269112,0.11,25
0.8,0.2,0,0,250.0040187,104.0473441,0,0,386.9269112,0.2,25
0.8,0.2,0,0,250.0040187,104.0473441,0,0,386.9269112,0.31,25
0.8,0.2,0,0,250.0040187,104.0473441,0,0,386.9269112,0.4,25
0.8,0.2,0,0,250.0040187,104.0473441,0,0,386.9269112,0.5,25
0.8,0.2,0,0,250.0040187,104.0473441,0,0,386.9269112,0.6,25
0.8,0.2,0,0,250.0040187,104.0473441,0,0,386.9269112,0.7,25
0.8,0.2,0,0,250.0040187,104.0473441,0,0,386.9269112,0.8,25
0.8,0.2,0,0,250.0040187,104.0473441,0,0,386.9269112,0.9,25
0.8,0.2,0,0,250.0040187,104.0473441,0,0,386.9269112,1,25
0.8,0.2,0,0,250.0040187,104.0473441,0,0,436.9237177,0.11,25
0.8,0.2,0,0,250.0040187,104.0473441,0,0,436.9237177,0.2,25
0.8,0.2,0,0,250.0040187,104.0473441,0,0,436.9237177,0.31,25
0.8,0.2,0,0,250.0040187,104.0473441,0,0,436.9237177,0.4,25
0.8,0.2,0,0,250.0040187,104.0473441,0,0,436.9237177,0.5,25
0.8,0.2,0,0,250.0040187,104.0473441,0,0,436.9237177,0.6,25
0.8,0.2,0,0,250.0040187,104.0473441,0,0,436.9237177,0.7,25
0.8,0.2,0,0,250.0040187,104.0473441,0,0,436.9237177,0.8,25
1,0,0,0,242.1149775,0,0,0,286.9332984,1,55.19166393
1,0,0,0,242.1149775,0,0,0,286.9332984,1,39.30480949
1,0,0,0,242.1149775,0,0,0,286.9332984,1,25.15146094
1,0,0,0,242.1149775,0,0,0,286.9332984,1,10.60748724
1,0,0,0,242.1149775,0,0,0,286.9332984,1,-0.742989382
1,0,0,0,238.1400493,0,0,0,286.9332984,1,55.0839895
1,0,0,0,238.1400493,0,0,0,286.9332984,1,39.40237426
1,0,0,0,238.1400493,0,0,0,286.9332984,1,25.15146094
1,0,0,0,238.1400493,0,0,0,286.9332984,1,10.36639275
1,0,0,0,238.1400493,0,0,0,286.9332984,1,-0.668845316
1,0,0,0,234.1651212,0,0,0,286.9332984,1,25
1,0,0,0,178.1205091,0,0,0,286.9332984,2.521319064,50.185
1,0,0,0,178.1205091,0,0,0,286.9332984,2.521319064,45.102
1,0,0,0,178.1205091,0,0,0,286.9332984,2.521319064,39.939
1,0,0,0,178.1205091,0,0,0,286.9332984,2.521319064,35.171
1,0,0,0,178.1205091,0,0,0,286.9332984,2.521319064,29.88
1,0,0,0,178.1205091,0,0,0,286.9332984,2.576359187,49.996
1,0,0,0,178.1205091,0,0,0,286.9332984,2.576359187,45.041
1,0,0,0,178.1205091,0,0,0,286.9332984,2.576359187,39.998
1,0,0,0,178.1205091,0,0,0,286.9332984,2.576359187,34.885
1,0,0,0,178.1205091,0,0,0,286.9332984,2.576359187,29.88
1,0,0,0,178.1205091,0,0,0,286.9332984,2.631166515,50.122
1,0,0,0,178.1205091,0,0,0,286.9332984,2.631166515,45.163
1,0,0,0,178.1205091,0,0,0,286.9332984,2.631166515,39.998
1,0,0,0,178.1205091,0,0,0,286.9332984,2.631166515,35.056
1,0,0,0,178.1205091,0,0,0,286.9332984,2.631166515,29.936
1,0,0,0,178.1205091,0,0,0,286.9332984,2.681203322,49.996
1,0,0,0,178.1205091,0,0,0,286.9332984,2.681203322,44.98
1,0,0,0,178.1205091,0,0,0,286.9332984,2.681203322,39.88
1,0,0,0,178.1205091,0,0,0,286.9332984,2.681203322,34.942
1,0,0,0,178.1205091,0,0,0,286.9332984,2.681203322,29.991
1,0,0,0,178.1205091,0,0,0,286.9332984,2.726523606,50.059
1,0,0,0,178.1205091,0,0,0,286.9332984,2.726523606,45.224
1,0,0,0,178.1205091,0,0,0,286.9332984,2.726523606,40.058
1,0,0,0,178.1205091,0,0,0,286.9332984,2.726523606,34.885
1,0,0,0,178.1205091,0,0,0,286.9332984,2.726523606,29.88
1,0,0,0,222.1467238,0,0,0,286.9332984,2.292765696,50.154
1,0,0,0,222.1467238,0,0,0,286.9332984,2.292765696,45.05
1,0,0,0,222.1467238,0,0,0,286.9332984,2.292765696,39.944
1,0,0,0,222.1467238,0,0,0,286.9332984,2.292765696,34.845
1,0,0,0,222.1467238,0,0,0,286.9332984,2.292765696,29.959
1,0,0,0,222.1467238,0,0,0,286.9332984,2.320232728,50.097
1,0,0,0,222.1467238,0,0,0,286.9332984,2.320232728,44.884
1,0,0,0,222.1467238,0,0,0,286.9332984,2.320232728,40.051
1,0,0,0,222.1467238,0,0,0,286.9332984,2.320232728,35.052
1,0,0,0,222.1467238,0,0,0,286.9332984,2.320232728,29.959
1,0,0,0,222.1467238,0,0,0,286.9332984,2.347062403,50.04
1,0,0,0,222.1467238,0,0,0,286.9332984,2.347062403,44.939
1,0,0,0,222.1467238,0,0,0,286.9332984,2.347062403,40.105
1,0,0,0,222.1467238,0,0,0,286.9332984,2.347062403,35
1,0,0,0,222.1467238,0,0,0,286.9332984,2.347062403,30.009
1,0,0,0,222.1467238,0,0,0,286.9332984,2.371115118,49.926
1,0,0,0,222.1467238,0,0,0,286.9332984,2.371115118,44.774
1,0,0,0,222.1467238,0,0,0,286.9332984,2.371115118,39.998
1,0,0,0,222.1467238,0,0,0,286.9332984,2.371115118,34.845
1,0,0,0,222.1467238,0,0,0,286.9332984,2.371115118,29.959
1,0,0,0,222.1467238,0,0,0,286.9332984,2.392546092,50.04
1,0,0,0,222.1467238,0,0,0,286.9332984,2.392546092,44.939
1,0,0,0,222.1467238,0,0,0,286.9332984,2.392546092,40.051
1,0,0,0,222.1467238,0,0,0,286.9332984,2.392546092,34.897
1,0,0,0,222.1467238,0,0,0,286.9332984,2.392546092,30.059
0.5,0.5,0,0,74.03677943,90.06807956,0,0,286.9332984,1,-40
0.5,0.5,0,0,74.03677943,90.06807956,0,0,286.9332984,1,-30
0.5,0.5,0,0,74.03677943,90.06807956,0,0,286.9332984,1,-20
0.5,0.5,0,0,74.03677943,90.06807956,0,0,286.9332984,1,-10
0.5,0.5,0,0,74.03677943,90.06807956,0,0,286.9332984,1,0
1,0,0,0,201.1185054,0,0,0,286.9332984,1,25
1,0,0,0,201.1185054,0,0,0,286.9332984,1,72.1846738
1,0,0,0,201.1185054,0,0,0,286.9332984,1,62.45790003
1,0,0,0,201.1185054,0,0,0,286.9332984,1,55.29940906
1,0,0,0,201.1185054,0,0,0,286.9332984,1,51.67532468
1,0,0,0,245.1447201,0,0,0,286.9332984,1,25
1,0,0,0,245.1447201,0,0,0,286.9332984,1,70.17089911
1,0,0,0,245.1447201,0,0,0,286.9332984,1,60.66700033
1,0,0,0,245.1447201,0,0,0,286.9332984,1,52.9452412
1,0,0,0,245.1447201,0,0,0,286.9332984,1,42.05986137
1,0,0,0,289.1709349,0,0,0,286.9332984,1,25
1,0,0,0,289.1709349,0,0,0,286.9332984,1,89.31884058
1,0,0,0,289.1709349,0,0,0,286.9332984,1,77.26269702
1,0,0,0,289.1709349,0,0,0,286.9332984,1,57.46926636
1,0,0,0,289.1709349,0,0,0,286.9332984,1,48.85387834
1,0,0,0,247.1239847,0,0,0,286.9332984,1,25
1,0,0,0,247.1239847,0,0,0,286.9332984,1,85.55145213
1,0,0,0,247.1239847,0,0,0,286.9332984,1,75.18941504
1,0,0,0,247.1239847,0,0,0,286.9332984,1,65.18058843
1,0,0,0,247.1239847,0,0,0,286.9332984,1,55.29940906
1,0,0,0,307.1451141,0,0,0,286.9332984,1,25
1,0,0,0,307.1451141,0,0,0,286.9332984,1,85.80875493
1,0,0,0,307.1451141,0,0,0,286.9332984,1,75.55350296
1,0,0,0,307.1451141,0,0,0,286.9332984,1,65.18058843
1,0,0,0,307.1451141,0,0,0,286.9332984,1,55.29940906
1,0,0,0,148.0919563,0,0,0,286.9332984,1,25
1,0,0,0,236.1443858,0,0,0,286.9332984,1,25
1,0,0,0,380.1866445,0,0,0,286.9332984,1,25
1,0,0,0,90.06807956,0,0,0,186.9396855,1,-40
1,0,0,0,90.06807956,0,0,0,186.9396855,1,-30
1,0,0,0,90.06807956,0,0,0,186.9396855,1,-20
1,0,0,0,90.06807956,0,0,0,186.9396855,1,-10
1,0,0,0,90.06807956,0,0,0,186.9396855,1,0
1,0,0,0,90.06807956,0,0,0,186.9396855,4.8,-40
1,0,0,0,90.06807956,0,0,0,186.9396855,4.8,-30
1,0,0,0,90.06807956,0,0,0,186.9396855,4.8,-20
1,0,0,0,90.06807956,0,0,0,186.9396855,4.8,-10
1,0,0,0,90.06807956,0,0,0,186.9396855,4.8,0
0.285714286,0.714285714,0,0,90.06807956,96.03752838,0,0,186.9396855,2,-40
0.285714286,0.714285714,0,0,90.06807956,96.03752838,0,0,186.9396855,2,-30
0.285714286,0.714285714,0,0,90.06807956,96.03752838,0,0,186.9396855,2,-20
0.285714286,0.714285714,0,0,90.06807956,96.03752838,0,0,186.9396855,2,-10
0.285714286,0.714285714,0,0,90.06807956,96.03752838,0,0,186.9396855,2,0
1,0,0,0,72.05751488,0,0,0,105.9645157,4.46E-06,25
1,0,0,0,72.05751488,0,0,0,105.9645157,1.77E-05,25
1,0,0,0,72.05751488,0,0,0,105.9645157,2.87E-05,25
1,0,0,0,72.05751488,0,0,0,105.9645157,4.86E-05,25
1,0,0,0,72.05751488,0,0,0,105.9645157,5.59E-05,25
1,0,0,0,72.05751488,0,0,0,105.9645157,6.69E-05,25
1,0,0,0,72.05751488,0,0,0,105.9645157,7.91E-05,25
1,0,0,0,72.05751488,0,0,0,105.9645157,7.98E-05,25
1,0,0,0,72.05751488,0,0,0,329.2876934,0.65,25
1,0,0,0,90.06807956,0,0,0,329.2876934,0.65,25
1,0,0,0,158.0554642,0,0,0,151.9801855,1,60
1,0,0,0,158.0554642,0,0,0,151.9801855,1,51.9
1,0,0,0,158.0554642,0,0,0,151.9801855,1,44
1,0,0,0,158.0554642,0,0,0,151.9801855,1,36
1,0,0,0,158.0554642,0,0,0,151.9801855,1,32
1,0,0,0,104.0837296,0,0,0,151.9801855,1,60
1,0,0,0,104.0837296,0,0,0,151.9801855,1,52
1,0,0,0,104.0837296,0,0,0,151.9801855,1,44
1,0,0,0,104.0837296,0,0,0,151.9801855,1,36
1,0,0,0,104.0837296,0,0,0,151.9801855,1,32
1,0,0,0,86.07316494,0,0,0,195.9280204,1.5,-40.05651596
1,0,0,0,86.07316494,0,0,0,195.9280204,1.5,-20.00398936
1,0,0,0,86.07316494,0,0,0,195.9280204,1.5,0.020611702
1,0,0,0,86.07316494,0,0,0,195.9280204,1.5,20.04321809
1,0,0,0,86.07316494,0,0,0,195.9280204,1.5,39.97606383
1,0,0,0,90.06807956,0,0,0,94.01892283,1,30
0.857473951,0.14252605,0,0,90.06807956,74.03677943,0,0,94.01892283,1,30
0.732059088,0.267940912,0,0,90.06807956,74.03677943,0,0,94.01892283,1,30
0.669964839,0.330035161,0,0,90.06807956,74.03677943,0,0,94.01892283,1,30
0.604748939,0.395251061,0,0,90.06807956,74.03677943,0,0,94.01892283,1,30
0.496121521,0.503878479,0,0,90.06807956,74.03677943,0,0,94.01892283,1,30
0.399247459,0.600752541,0,0,90.06807956,74.03677943,0,0,94.01892283,1,30
0.301485785,0.698514215,0,0,90.06807956,74.03677943,0,0,94.01892283,1,30
0.181731058,0.818268942,0,0,90.06807956,74.03677943,0,0,94.01892283,1,30
1,0,0,0,74.03677943,0,0,0,94.01892283,1,30
1,0,0,0,72.05751488,0,0,0,94.01892283,1,30
0.724122036,0.275877964,0,0,72.05751488,74.03677943,0,0,94.01892283,1,30
0.669613224,0.330386776,0,0,72.05751488,74.03677943,0,0,94.01892283,1,30
0.567666481,0.432333519,0,0,72.05751488,74.03677943,0,0,94.01892283,1,30
0.46106299,0.53893701,0,0,72.05751488,74.03677943,0,0,94.01892283,1,30
0.361697612,0.638302388,0,0,72.05751488,74.03677943,0,0,94.01892283,1,30
0.263365636,0.736634364,0,0,72.05751488,74.03677943,0,0,94.01892283,1,30
0.219889799,0.780110201,0,0,72.05751488,74.03677943,0,0,94.01892283,1,30
1,0,0,0,90.06807956,0,0,0,105.9645157,1,30
0.666042944,0.333957056,0,0,90.06807956,74.03677943,0,0,105.9645157,1,30
0.40033441,0.59966559,0,0,90.06807956,74.03677943,0,0,105.9645157,1,30
0.180371288,0.819628712,0,0,90.06807956,74.03677943,0,0,105.9645157,1,30
1,0,0,0,72.05751488,0,0,0,105.9645157,1,30
0.722456194,0.277543806,0,0,72.05751488,74.03677943,0,0,105.9645157,1,30
0.460061754,0.539938246,0,0,72.05751488,74.03677943,0,0,105.9645157,1,30
0.222385275,0.777614725,0,0,72.05751488,74.03677943,0,0,105.9645157,1,30
1,0,0,0,74.03677943,0,0,0,105.9645157,1,30
1,0,0,0,72.05751488,0,0,0,94.01892283,1,30
0.789994467,0.210005533,0,0,72.05751488,74.07316494,0,0,94.01892283,1,30
0.745666113,0.254333887,0,0,72.05751488,74.07316494,0,0,94.01892283,1,30
0.653033721,0.346966279,0,0,72.05751488,74.07316494,0,0,94.01892283,1,30
0.56302223,0.43697777,0,0,72.05751488,74.07316494,0,0,94.01892283,1,30
0.460920543,0.539079457,0,0,72.05751488,74.07316494,0,0,94.01892283,1,30
0.299740392,0.700259608,0,0,72.05751488,74.07316494,0,0,94.01892283,1,30
1,0,0,0,74.07316494,0,0,0,94.01892283,1,30
0.817377396,0.182622604,0,0,74.03677943,74.07316494,0,0,94.01892283,1,30
0.775790527,0.224209474,0,0,74.03677943,74.07316494,0,0,94.01892283,1,30
1,0,0,0,90.06807956,0,0,0,94.01892283,1,-20
0.725914677,0.274085323,0,0,90.06807956,74.03677943,0,0,94.01892283,1,-20
0.669136845,0.330863155,0,0,90.06807956,74.03677943,0,0,94.01892283,1,-20
0.607924876,0.392075124,0,0,90.06807956,74.03677943,0,0,94.01892283,1,-20
